Loading Datastore...
 * Serving Flask app 'server' (lazy loading)
 * Environment: production
   WARNING: This is a development server. Do not use it in a production deployment.
   Use a production WSGI server instead.
 * Debug mode: off
 * Running on http://127.0.0.1:6080/ (Press CTRL+C to quit)
127.0.0.1 - - [21/Apr/2022 23:50:42] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:42] "POST /channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:42] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:42] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /message/pin/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /message/unpin/v1 HTTP/1.1" 403 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /message/unpin/v1 HTTP/1.1" 403 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /message/unpin/v1 HTTP/1.1" 403 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /message/react/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /message/unreact/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "GET /channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoiZmlyc3RsYXN0IiwiZXhwIjoxNjUwNjM1NDQzfQ.nrO704WlvMh7G4qQj0XXtj_bhI7MLPw4reIrjXbRFo0&channel_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /message/react/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /message/unreact/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoiZmlyc3RsYXN0IiwiZXhwIjoxNjUwNjM1NDQzfQ.nrO704WlvMh7G4qQj0XXtj_bhI7MLPw4reIrjXbRFo0&dm_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6Miwic2Vzc2lvbl9pZCI6MiwiaGFuZGxlIjoiZmlyc3RsYXN0MCIsImV4cCI6MTY1MDYzNTQ0M30.m8LZMYAE72J5PjkrE71Yfsr5ZELiIQllzqLs7t_nLwo&dm_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /message/unreact/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /message/unreact/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /message/unreact/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /message/unreact/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /message/unreact/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /message/unreact/v1 HTTP/1.1" 403 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /message/unreact/v1 HTTP/1.1" 403 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /message/unreact/v1 HTTP/1.1" 403 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /message/unreact/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /message/unreact/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /message/unreact/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /message/unreact/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /message/unreact/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /message/unreact/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /message/unreact/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /message/unreact/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /message/unreact/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:43] "POST /message/unreact/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:44] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:44] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:44] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:44] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:44] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:44] "POST /channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:44] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:44] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:44] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:44] "POST /message/unreact/v1 HTTP/1.1" 403 -
127.0.0.1 - - [21/Apr/2022 23:50:44] "POST /message/unreact/v1 HTTP/1.1" 403 -
127.0.0.1 - - [21/Apr/2022 23:50:44] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:44] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:44] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:44] "GET /standup/active/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoiZmlyc3RsYXN0IiwiZXhwIjoxNjUwNjM1NDQ0fQ._PTAwvgAYaoNKxj07B8kmevvLJ775dQX3VyEKl_ZMzg&channel_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:44] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:44] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:44] "GET /standup/active/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoiZmlyc3RsYXN0IiwiZXhwIjoxNjUwNjM1NDQ0fQ._PTAwvgAYaoNKxj07B8kmevvLJ775dQX3VyEKl_ZMzg&channel_id=44 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:44] "GET /standup/active/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoiZmlyc3RsYXN0IiwiZXhwIjoxNjUwNjM1NDQ0fQ._PTAwvgAYaoNKxj07B8kmevvLJ775dQX3VyEKl_ZMzg&channel_id=-44 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:44] "GET /standup/active/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoiZmlyc3RsYXN0IiwiZXhwIjoxNjUwNjM1NDQ0fQ._PTAwvgAYaoNKxj07B8kmevvLJ775dQX3VyEKl_ZMzg&channel_id=True HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:44] "GET /standup/active/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoiZmlyc3RsYXN0IiwiZXhwIjoxNjUwNjM1NDQ0fQ._PTAwvgAYaoNKxj07B8kmevvLJ775dQX3VyEKl_ZMzg&channel_id= HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:44] "GET /standup/active/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoiZmlyc3RsYXN0IiwiZXhwIjoxNjUwNjM1NDQ0fQ._PTAwvgAYaoNKxj07B8kmevvLJ775dQX3VyEKl_ZMzg&channel_id=sjhd HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:44] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:44] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:44] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:44] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:44] "GET /standup/active/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6Miwic2Vzc2lvbl9pZCI6MiwiaGFuZGxlIjoiZmlyc3RsYXN0MCIsImV4cCI6MTY1MDYzNTQ0NH0.1jCo0-JmMePKy89eWHC3-Q51dg5A3gKY0iNtkQnpQBI&channel_id=1 HTTP/1.1" 403 -
127.0.0.1 - - [21/Apr/2022 23:50:44] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:44] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:44] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:44] "POST /standup/start/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:44] "POST /standup/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:46] "GET /channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoiZmlyc3RsYXN0IiwiZXhwIjoxNjUwNjM1NDQ0fQ._PTAwvgAYaoNKxj07B8kmevvLJ775dQX3VyEKl_ZMzg&channel_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:46] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:46] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:46] "POST /standup/send/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:46] "POST /standup/send/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:46] "POST /standup/send/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:46] "POST /standup/send/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:46] "POST /standup/send/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:46] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:46] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:46] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:46] "POST /standup/start/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:46] "POST /standup/send/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:46] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:46] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:46] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:46] "POST /standup/send/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:46] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:46] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:46] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:46] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:46] "POST /standup/start/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:46] "POST /standup/send/v1 HTTP/1.1" 403 -
127.0.0.1 - - [21/Apr/2022 23:50:46] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:46] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:46] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:46] "POST /standup/start/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:46] "POST /standup/send/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:46] "POST /standup/send/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:46] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:46] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:46] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:46] "POST /standup/start/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:48] "GET /channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoiZmlyc3RsYXN0IiwiZXhwIjoxNjUwNjM1NDQ2fQ.4MP0YiJLlLOLUo9mXcvoXQMW5bFOatMOvg_AAOE1Ppw&channel_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:48] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:48] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:48] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:48] "POST /standup/start/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:48] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:48] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:48] "POST /standup/start/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:48] "POST /standup/start/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:48] "POST /standup/start/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:49] "POST /standup/start/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:49] "POST /standup/start/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:49] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:49] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:49] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:49] "POST /standup/start/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:49] "POST /standup/start/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:49] "POST /standup/start/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:49] "POST /standup/start/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:49] "POST /standup/start/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:49] "POST /standup/start/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:49] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:49] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:49] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:49] "POST /standup/start/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:49] "POST /standup/start/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:49] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:49] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:49] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:49] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:49] "POST /standup/start/v1 HTTP/1.1" 403 -
127.0.0.1 - - [21/Apr/2022 23:50:49] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:49] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:49] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:49] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:49] "POST /channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:49] "POST /channel/addowner/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:49] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:49] "PUT /user/profile/setemail/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:49] "PUT /user/profile/setemail/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:49] "PUT /user/profile/setemail/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:49] "GET /channel/details/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoiZmlyc3RsYXN0IiwiZXhwIjoxNjUwNjM1NDQ5fQ.izR5i3kX3lJxUghzIjjXn6A8TwKb5wffdk4uV7Du17U&channel_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:49] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoiZmlyc3RsYXN0IiwiZXhwIjoxNjUwNjM1NDQ5fQ.izR5i3kX3lJxUghzIjjXn6A8TwKb5wffdk4uV7Du17U&dm_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:49] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:49] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:49] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:49] "PUT /user/profile/setemail/v1 HTTP/1.1" 400 -

response 400 Bad Request: Message id is not of a valid type <Response 149 bytes [400 BAD REQUEST]>
response 400 Bad Request: Message id is not of a valid type <Response 149 bytes [400 BAD REQUEST]>
response 400 Bad Request: Message id is not of a valid type <Response 149 bytes [400 BAD REQUEST]>
response 400 Bad Request: The message id is not valid             (out of bounds) <Response 171 bytes [400 BAD REQUEST]>
response 400 Bad Request: Message does not exist in channels database <Response 159 bytes [400 BAD REQUEST]>
response 400 Bad Request: Message is not a string <Response 139 bytes [400 BAD REQUEST]>
response 400 Bad Request: Message is not a string <Response 139 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid channel id <Response 134 bytes [400 BAD REQUEST]>
response 400 Bad Request: channel id is not of a valid type <Response 149 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid channel id <Response 134 bytes [400 BAD REQUEST]>
response 400 Bad Request: channel does not exist in data <Response 146 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid dm id <Response 129 bytes [400 BAD REQUEST]>
response 400 Bad Request: dm id is not of a valid type <Response 144 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid dm id <Response 129 bytes [400 BAD REQUEST]>
response 400 Bad Request: dm does not exist in data <Response 141 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid channel id <Response 134 bytes [400 BAD REQUEST]>
response 400 Bad Request: channel id is not of a valid type <Response 149 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid channel id <Response 134 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid ids <Response 127 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid ids <Response 127 bytes [400 BAD REQUEST]>
response 400 Bad Request: Message must not exceed 1000 characters <Response 155 bytes [400 BAD REQUEST]>
response 403 Forbidden: User is not a member of channel <Response 143 bytes [403 FORBIDDEN]>
response 400 Bad Request: Invalid token <Response 129 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid token <Response 129 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid token <Response 129 bytes [400 BAD REQUEST]>
response 403 Forbidden: Invalid token <Response 125 bytes [403 FORBIDDEN]>
response 403 Forbidden: Token has expired <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: Invalid token <Response 125 bytes [403 FORBIDDEN]>
response 400 Bad Request: Message id is not of a valid type <Response 149 bytes [400 BAD REQUEST]>
response 400 Bad Request: Message id is not of a valid type <Response 149 bytes [400 BAD REQUEST]>
response 400 Bad Request: Message id is not of a valid type <Response 149 bytes [400 BAD REQUEST]>
response 400 Bad Request: The message id is not valid             (out of bounds) <Response 171 bytes [400 BAD REQUEST]>
response 400 Bad Request: Message does not exist in channels database <Response 159 bytes [400 BAD REQUEST]>
is pinning message
response 400 Bad Request: Message is already unpinned <Response 143 bytes [400 BAD REQUEST]>
is pinning message
response 400 Bad Request: Message is already unpinned <Response 143 bytes [400 BAD REQUEST]>
is pinning message
response 403 Forbidden: User has no access to this message <Response 146 bytes [403 FORBIDDEN]>
response 403 Forbidden: User has no access to this message <Response 146 bytes [403 FORBIDDEN]>
response 403 Forbidden: User has no access to this message <Response 146 bytes [403 FORBIDDEN]>
response 400 Bad Request: User has no react to this message <Response 149 bytes [400 BAD REQUEST]>
response 400 Bad Request: User has no react to this message <Response 149 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid token <Response 129 bytes [400 BAD REQUEST]>
